YearsCodePro,ConvertedCompYearly
18.0,80000.0
8.0,131400.0
5.0,38666.0
1.0,15553.0
8.0,2073.0
29.0,82582.0
4.0,29909.0
5.0,48333.0
14.0,128887.0
10.0,105706.0
7.0,40814.0
1.0,7998.0
1.0,29644.0
5.0,75184.0
21.0,37592.0
4.0,82582.0
2.0,33792.0
14.0,70656.0
9.0,80426.0
4.0,30267.0
5.0,115874.0
4.0,57325.0
4.0,10935.0
10.0,250000.0
5.0,96666.0
15.0,89048.0
3.0,70275.0
10.0,130000.0
2.0,3625.0
3.0,35444.0
2.0,34338.0
12.0,64444.0
7.0,108480.0
40.0,59073.0
22.0,44818.0
17.0,85925.0
6.0,29621.0
6.0,35890.0
1.0,37796.0
10.0,770.0
3.0,30914.0
5.0,10692.0
15.0,71962.0
8.0,53836.0
5.0,36266.0
20.0,131472.0
26.0,86401.0
15.0,56773.0
8.0,53703.0
15.0,59073.0
6.0,51836.0
12.0,70000.0
7.0,44516.0
26.0,41457.0
8.0,14356.0
12.0,129524.0
6.0,35444.0
4.0,37592.0
8.0,53703.0
13.0,123517.0
13.0,38140.0
30.0,118147.0
10.0,53703.0
10.0,118147.0
5.0,138.0
4.0,18000.0
7.0,83777.0
9.0,75184.0
5.0,80555.0
3.0,19586.0
8.0,69814.0
9.0,88993.0
9.0,99.0
7.0,134921.0
2.0,53703.0
1.0,568.0
11.0,38283.0
5.0,48333.0
7.0,54000.0
37.0,400000.0
6.0,35444.0
10.0,45926.0
26.0,85925.0
6.0,64444.0
10.0,39091.0
10.0,38237.0
3.0,42962.0
8.0,74052.0
7.0,300000.0
12.0,57999.0
2.0,26852.0
18.0,85925.0
7.0,177153.0
23.0,118147.0
16.0,54351.0
14.0,91295.0
4.0,25.0
6.0,200000.0
1.0,4307.0
5.0,39494.0
11.0,83000.0
11.0,92492.0
8.0,64444.0
7.0,59073.0
8.0,62546.0
3.0,14400.0
4.0,4784.0
3.0,326.0
7.0,65518.0
18.0,105258.0
5.0,26798.0
10.0,90625.0
6.0,53703.0
26.0,42962.0
10.0,100469.0
14.0,53703.0
6.0,70849.0
25.0,76307.0
10.0,24703.0
6.0,67666.0
23.0,90221.0
31.0,96666.0
7.0,60577.0
7.0,47259.0
5.0,44544.0
12.0,38111.0
2.0,17279.0
6.0,987.0
16.0,139628.0
4.0,77681.0
6.0,71407.0
12.0,59872.0
3.0,47000.0
15.0,79617.0
7.0,18399.0
20.0,107406.0
15.0,35890.0
21.0,67666.0
15.0,107887.0
13.0,59073.0
5.0,26637.0
8.0,75184.0
3.0,49493.0
12.0,429625.0
3.0,75184.0
16.0,75353.0
6.0,35444.0
6.0,37026.0
20.0,40814.0
12.0,2098.0
6.0,59073.0
12.0,54442.0
13.0,97484.0
26.0,178267.0
16.0,69744.0
16.0,161109.0
4.0,39133.0
3.0,28880.0
4.0,11963.0
2.0,8888.0
5.0,1629.0
8.0,41611.0
10.0,85925.0
9.0,86613.0
4.0,40814.0
16.0,70244.0
3.0,51555.0
1.0,36654.0
16.0,45000.0
9.0,32954.0
1.0,500.0
4.0,48977.0
10.0,50588.0
5.0,6700.0
4.0,100275.0
23.0,61710.0
28.0,101910.0
12.0,49493.0
12.0,103015.0
5.0,85925.0
10.0,71073.0
24.0,71962.0
19.0,59073.0
8.0,67666.0
26.0,8585.0
4.0,118471.0
9.0,42962.0
4.0,29621.0
18.0,95541.0
24.0,91295.0
14.0,75184.0
7.0,21198.0
6.0,73788.0
5.0,150000.0
11.0,53836.0
2.0,56156.0
18.0,69814.0
2.0,13033.0
15.0,101910.0
28.0,72231.0
12.0,56000.0
34.0,65152.0
7.0,134921.0
4.0,20447.0
6.0,105846.0
14.0,138242.0
3.0,770.0
1.0,106960.0
7.0,64444.0
4.0,52495.0
1.0,29000.0
12.0,85925.0
4.0,37096.0
10.0,25434.0
5.0,95541.0
7.0,64444.0
4.0,75184.0
7.0,65331.0
8.0,55000.0
5.0,18663.0
15.0,112777.0
10.0,167125.0
6.0,50621.0
8.0,64444.0
37.0,26852.0
5.0,23927.0
26.0,91295.0
9.0,87536.0
2.0,48333.0
10.0,128887.0
3.0,105846.0
9.0,75184.0
12.0,96666.0
18.0,62954.0
5.0,105258.0
8.0,17479.0
12.0,96666.0
2.0,191990.0
8.0,55000.0
2.0,34005.0
17.0,164976.0
3.0,45111.0
3.0,60366.0
6.0,75184.0
15.0,90000.0
14.0,32610.0
16.0,104184.0
10.0,80555.0
6.0,5982.0
14.0,67666.0
6.0,69814.0
4.0,22555.0
6.0,57230.0
30.0,102036.0
14.0,38140.0
9.0,19070.0
17.0,85925.0
5.0,106960.0
2.0,37055.0
7.0,90721.0
5.0,48333.0
4.0,48000.0
10.0,64178.0
7.0,37592.0
27.0,81528.0
2.0,53703.0
13.0,107406.0
10.0,24000.0
4.0,190080.0
10.0,54777.0
6.0,47134.0
17.0,86870.0
30.0,49407.0
2.0,2617.0
6.0,75184.0
12.0,85925.0
10.0,5982.0
26.0,75184.0
20.0,72693.0
3.0,16461.0
14.0,47072.0
5.0,12000.0
7.0,70063.0
3.0,30404.0
10.0,17435.0
20.0,55851.0
4.0,39740.0
15.0,107406.0
18.0,68740.0
6.0,66162.0
3.0,44586.0
8.0,26061.0
13.0,300600.0
20.0,247034.0
1.0,25181.0
10.0,75184.0
1.0,27516.0
4.0,53488.0
2.0,24016.0
14.0,48333.0
5.0,76467.0
4.0,3.0
11.0,82802.0
4.0,152865.0
5.0,23704.0
7.0,38666.0
4.0,57600.0
7.0,116803.0
17.0,59073.0
7.0,3652.0
15.0,45111.0
6.0,65518.0
1.0,23430.0
15.0,79481.0
4.0,44037.0
24.0,55592.0
13.0,39544.0
10.0,5933.0
13.0,150369.0
2.0,2900.0
8.0,76307.0
2.0,32222.0
24.0,59872.0
15.0,120330.0
6.0,53703.0
19.0,12515.0
6.0,33907.0
13.0,86870.0
1.0,60000.0
9.0,91295.0
12.0,114649.0
24.0,5437.0
10.0,39494.0
14.0,53703.0
2.0,11848.0
7.0,85925.0
8.0,80000.0
12.0,54777.0
7.0,68677.0
1.0,47259.0
11.0,88129.0
2.0,1880.0
4.0,221.0
1.0,19333.0
14.0,38839.0
6.0,57230.0
15.0,38666.0
3.0,8374.0
5.0,85925.0
38.0,102950.0
32.0,167125.0
7.0,75184.0
16.0,67516.0
3.0,22555.0
5.0,23629.0
10.0,62503.0
2.0,57999.0
8.0,48333.0
1.0,15359.0
12.0,43938.0
8.0,93591.0
11.0,77992.0
6.0,11379.0
10.0,90000.0
18.0,154665.0
23.0,44434.0
5.0,32222.0
2.0,30933.0
4.0,90000.0
15.0,39091.0
5.0,42962.0
2.0,23757.0
5.0,51841.0
30.0,112322.0
5.0,64444.0
3.0,11.0
3.0,54777.0
31.0,101000.0
24.0,19333.0
10.0,34455.0
17.0,44122.0
4.0,42000.0
9.0,40089.0
17.0,2500.0
7.0,156508.0
15.0,43435.0
8.0,63642.0
6.0,47513.0
2.0,50481.0
17.0,64919.0
2.0,126714.0
18.0,169426.0
6.0,75184.0
9.0,11815.0
10.0,73.0
2.0,42465.0
8.0,78617.0
19.0,108587.0
4.0,64444.0
15.0,58291.0
2.0,43604.0
16.0,98480.0
2.0,46092.0
24.0,47134.0
7.0,66242.0
24.0,85350.0
22.0,306396.0
15.0,129602.0
4.0,64444.0
10.0,88073.0
12.0,69814.0
8.0,39740.0
12.0,1481.0
4.0,210.0
11.0,38762.0
16.0,101281.0
10.0,85925.0
21.0,210190.0
5.0,66387.0
6.0,1.0
6.0,6000.0
10.0,26129.0
13.0,59073.0
40.0,127388.0
10.0,55422.0
7.0,99363.0
5.0,14356.0
4.0,46586.0
7.0,4937.0
12.0,23927.0
7.0,2760.0
13.0,52726.0
3.0,62296.0
20.0,100801.0
16.0,82703.0
4.0,51555.0
25.0,112309.0
2.0,85925.0
8.0,86355.0
9.0,11963.0
25.0,95796.0
6.0,68789.0
17.0,56925.0
8.0,32000.0
6.0,61651.0
3.0,56925.0
8.0,56051.0
30.0,109691.0
7.0,114649.0
7.0,59073.0
13.0,107006.0
3.0,63370.0
3.0,59073.0
2.0,179.0
1.0,59073.0
6.0,13068.0
10.0,112309.0
7.0,22942.0
3.0,1546.0
7.0,120000.0
20.0,59073.0
7.0,96666.0
5.0,83777.0
25.0,29299.0
7.0,39479.0
5.0,96722.0
9.0,161109.0
6.0,80555.0
9.0,45111.0
20.0,83777.0
15.0,68278.0
4.0,32222.0
15.0,161109.0
11.0,86870.0
8.0,62981.0
16.0,78729.0
23.0,215874.0
15.0,300000.0
10.0,90221.0
3.0,22283.0
4.0,18259.0
10.0,140127.0
12.0,29000.0
20.0,102036.0
9.0,331088.0
20.0,111417.0
11.0,53703.0
15.0,191082.0
1.0,4206.0
9.0,50000.0
10.0,48333.0
3.0,59073.0
5.0,47513.0
12.0,96666.0
3.0,48333.0
6.0,77332.0
7.0,41888.0
10.0,53400.0
3.0,67387.0
5.0,75184.0
5.0,50955.0
1.0,48333.0
17.0,128887.0
6.0,45111.0
1.0,26852.0
13.0,114649.0
10.0,47733.0
5.0,70193.0
2.0,108631.0
24.0,64444.0
22.0,42962.0
8.0,102950.0
14.0,111417.0
5.0,3589.0
20.0,107406.0
15.0,44037.0
6.0,59391.0
3.0,79119.0
4.0,38666.0
7.0,41392.0
5.0,38857.0
14.0,57425.0
11.0,107006.0
6.0,111.0
3.0,7408.0
1.0,50539.0
9.0,57461.0
19.0,161905.0
8.0,80555.0
7.0,25777.0
7.0,13797.0
6.0,160000.0
3.0,14848.0
5.0,89000.0
2.0,42962.0
18.0,121018.0
23.0,2172.0
6.0,149745.0
10.0,73839.0
20.0,128887.0
25.0,40061.0
9.0,7896.0
6.0,73036.0
10.0,68740.0
1.0,35890.0
3.0,40951.0
11.0,64444.0
7.0,34370.0
4.0,32222.0
22.0,57230.0
4.0,2962.0
6.0,114649.0
5.0,56388.0
4.0,118483.0
9.0,60000.0
11.0,102046.0
10.0,85925.0
25.0,107406.0
19.0,73700.0
2.0,32222.0
2.0,52629.0
3.0,21481.0
14.0,105000.0
5.0,78183.0
10.0,38666.0
25.0,96.0
12.0,62296.0
3.0,37898.0
40.0,84961.0
6.0,35635.0
35.0,114649.0
6.0,45111.0
23.0,98814.0
5.0,37096.0
5.0,64802.0
10.0,80000.0
2.0,4307.0
2.0,56248.0
10.0,137480.0
3.0,80220.0
4.0,33000.0
8.0,16807.0
11.0,85925.0
12.0,91295.0
20.0,53703.0
24.0,70063.0
22.0,214812.0
15.0,161109.0
7.0,63302.0
25.0,48333.0
25.0,128887.0
4.0,711.0
2.0,20000.0
6.0,37436.0
10.0,64444.0
1.0,23092.0
7.0,11198.0
13.0,81528.0
13.0,58026.0
1.0,296.0
7.0,139628.0
3.0,75184.0
1.0,38216.0
6.0,59235.0
28.0,225553.0
7.0,41888.0
4.0,34975.0
19.0,38666.0
12.0,119745.0
6.0,75886.0
6.0,13363.0
6.0,29692.0
4.0,1905.0
16.0,24616.0
10.0,113653.0
1.0,11963.0
15.0,153591.0
5.0,35444.0
12.0,73036.0
20.0,110827.0
3.0,17945.0
3.0,53703.0
23.0,139628.0
2.0,38666.0
9.0,32400.0
10.0,57999.0
7.0,29909.0
3.0,37128.0
10.0,46795.0
3.0,19747.0
3.0,46185.0
7.0,57999.0
6.0,21534.0
8.0,80555.0
15.0,64444.0
4.0,480.0
5.0,105732.0
11.0,39740.0
9.0,37087.0
12.0,82802.0
5.0,62296.0
16.0,100000.0
5.0,69814.0
16.0,130000.0
7.0,55851.0
14.0,105600.0
15.0,44544.0
9.0,118102.0
3.0,53703.0
5.0,75184.0
11.0,59241.0
8.0,12747.0
26.0,75184.0
2.0,60222.0
3.0,55851.0
8.0,74239.0
11.0,145386.0
3.0,45111.0
3.0,37592.0
31.0,117197.0
15.0,63694.0
6.0,40389.0
11.0,85000.0
3.0,36000.0
8.0,67000.0
10.0,90221.0
10.0,59872.0
10.0,28712.0
5.0,29893.0
13.0,83744.0
11.0,193331.0
5.0,13054.0
25.0,22409.0
10.0,83941.0
2.0,61222.0
7.0,359.0
15.0,114267.0
3.0,11189.0
2.0,45784.0
11.0,71962.0
5.0,85925.0
3.0,30000.0
7.0,98814.0
10.0,91295.0
9.0,95541.0
8.0,96666.0
30.0,55946.0
3.0,24000.0
10.0,5742.0
8.0,69814.0
20.0,161109.0
8.0,26891.0
3.0,30000.0
9.0,39740.0
20.0,50507.0
7.0,1933.0
22.0,86093.0
5.0,59241.0
4.0,38994.0
10.0,89362.0
11.0,6981.0
32.0,76328.0
2.0,27771.0
14.0,82360.0
3.0,48333.0
9.0,55046.0
1.0,6444.0
5.0,60147.0
5.0,60147.0
5.0,42962.0
2.0,64444.0
14.0,80254.0
15.0,118919.0
7.0,64444.0
10.0,112101.0
4.0,75557.0
6.0,110628.0
5.0,6580.0
5.0,65303.0
8.0,18765.0
9.0,105732.0
14.0,101910.0
6.0,61866.0
16.0,107406.0
4.0,10767.0
17.0,100000.0
15.0,43435.0
9.0,78412.0
35.0,108280.0
20.0,107006.0
20.0,96666.0
19.0,51847.0
7.0,57325.0
5.0,51555.0
8.0,76307.0
10.0,69069.0
2.0,32222.0
14.0,92741.0
5.0,42962.0
10.0,7518.0
13.0,37592.0
5.0,42742.0
14.0,59073.0
2.0,166.0
21.0,190000.0
13.0,83597.0
3.0,32949.0
14.0,77332.0
5.0,96666.0
6.0,30211.0
4.0,69814.0
6.0,83777.0
7.0,67666.0
19.0,200000.0
1.0,4800.0
6.0,52844.0
2.0,42962.0
7.0,40814.0
11.0,130000.0
14.0,60092.0
6.0,51602.0
2.0,23629.0
7.0,40600.0
24.0,69814.0
4.0,5384.0
2.0,54442.0
17.0,70193.0
17.0,91940.0
9.0,22769.0
32.0,106562.0
4.0,111194.0
22.0,38666.0
15.0,6677.0
11.0,80555.0
37.0,66912.0
8.0,64444.0
10.0,139271.0
4.0,32222.0
3.0,42962.0
5.0,42962.0
11.0,92057.0
29.0,90000.0
23.0,45111.0
6.0,85925.0
20.0,53703.0
3.0,4785.0
25.0,70888.0
11.0,75184.0
22.0,161109.0
28.0,51555.0
14.0,88073.0
8.0,64444.0
8.0,71538.0
24.0,69369.0
25.0,75184.0
7.0,104458.0
3.0,47250.0
5.0,39955.0
13.0,39594.0
4.0,34585.0
3.0,3759.0
2.0,22283.0
6.0,48074.0
20.0,6171.0
8.0,60000.0
6.0,64444.0
9.0,85925.0
9.0,85350.0
7.0,13160.0
15.0,74239.0
7.0,145345.0
10.0,63031.0
3.0,94704.0
2.0,103.0
35.0,57143.0
6.0,51507.0
5.0,19333.0
1.0,67129.0
2.0,9694.0
24.0,72000.0
18.0,128887.0
2.0,13160.0
8.0,5437.0
8.0,51555.0
10.0,240000.0
15.0,200000.0
10.0,54294.0
20.0,52000.0
27.0,161109.0
2.0,69121.0
7.0,38446.0
28.0,98089.0
10.0,180000.0
9.0,48333.0
12.0,80555.0
11.0,61222.0
10.0,45042.0
2.0,48256.0
7.0,80555.0
5.0,40814.0
5.0,69814.0
5.0,2962.0
3.0,62706.0
15.0,27516.0
5.0,32000.0
6.0,70000.0
6.0,141776.0
23.0,48333.0
3.0,42962.0
7.0,180000.0
2.0,24835.0
5.0,75184.0
4.0,64444.0
4.0,61222.0
23.0,65424.0
8.0,79481.0
5.0,35444.0
4.0,1077.0
9.0,96666.0
6.0,110000.0
1.0,6702.0
1.0,48333.0
3.0,31148.0
11.0,190080.0
18.0,59241.0
3.0,24512.0
10.0,59073.0
18.0,186487.0
2.0,57325.0
4.0,107406.0
13.0,86870.0
10.0,115286.0
8.0,29909.0
9.0,128887.0
12.0,68789.0
12.0,80735.0
27.0,29132.0
25.0,144842.0
10.0,53703.0
14.0,69388.0
13.0,73573.0
12.0,210000.0
10.0,56155.0
5.0,115874.0
8.0,30666.0
6.0,33568.0
9.0,68789.0
15.0,25123.0
13.0,81458.0
33.0,161109.0
8.0,40814.0
6.0,51092.0
11.0,37096.0
1.0,44586.0
5.0,16807.0
38.0,140127.0
4.0,37592.0
13.0,53703.0
10.0,220128.0
4.0,16749.0
4.0,67854.0
2.0,10311.0
10.0,161109.0
5.0,60000.0
25.0,101770.0
12.0,48333.0
17.0,17343.0
8.0,125095.0
6.0,121018.0
4.0,78508.0
8.0,42962.0
12.0,85925.0
22.0,155.0
4.0,17600.0
6.0,72499.0
3.0,30884.0
5.0,71129.0
6.0,76258.0
18.0,49407.0
8.0,27152.0
30.0,182591.0
12.0,91082.0
35.0,96666.0
6.0,1481.0
3.0,45111.0
13.0,60000.0
10.0,73.0
3.0,39172.0
11.0,86624.0
20.0,180000.0
4.0,107406.0
6.0,12000.0
8.0,57230.0
18.0,37592.0
6.0,22870.0
4.0,69814.0
1.0,44586.0
10.0,24537.0
8.0,48333.0
6.0,70000.0
6.0,23490.0
7.0,4307.0
5.0,60147.0
10.0,79189.0
20.0,126605.0
13.0,53703.0
6.0,28011.0
3.0,28011.0
4.0,86213.0
3.0,14622.0
14.0,130847.0
3.0,35292.0
5.0,42962.0
11.0,140000.0
2.0,8498.0
13.0,102036.0
6.0,79481.0
5.0,55000.0
3.0,2475.0
8.0,60000.0
3.0,5749.0
39.0,85925.0
7.0,29909.0
3.0,29644.0
14.0,94037.0
8.0,79489.0
19.0,70063.0
16.0,120000.0
5.0,13445.0
13.0,32285.0
4.0,66066.0
20.0,230000.0
10.0,27545.0
32.0,250000.0
11.0,72000.0
7.0,2989.0
15.0,45875.0
14.0,42962.0
1.0,20700.0
10.0,69814.0
11.0,131000.0
5.0,22409.0
4.0,2600.0
25.0,101910.0
5.0,72726.0
15.0,48333.0
10.0,181000.0
10.0,42962.0
4.0,70966.0
13.0,29696.0
20.0,49368.0
2.0,32222.0
10.0,53703.0
9.0,11485.0
4.0,85000.0
28.0,97000.0
4.0,144998.0
10.0,155984.0
21.0,69814.0
20.0,128887.0
5.0,24202.0
3.0,39216.0
13.0,112309.0
3.0,45000.0
3.0,40814.0
3.0,23629.0
2.0,12352.0
15.0,187203.0
5.0,29621.0
3.0,72000.0
11.0,260000.0
3.0,45860.0
3.0,12577.0
26.0,140000.0
23.0,75184.0
16.0,150000.0
4.0,85925.0
11.0,48333.0
11.0,55851.0
4.0,4949.0
9.0,77681.0
2.0,26726.0
26.0,39091.0
7.0,29968.0
3.0,12000.0
6.0,6015.0
35.0,66877.0
6.0,38666.0
14.0,57230.0
9.0,53164.0
28.0,54294.0
23.0,139271.0
3.0,64444.0
15.0,187000.0
25.0,44757.0
30.0,77332.0
6.0,40000.0
40.0,121668.0
4.0,51555.0
13.0,75184.0
3.0,9571.0
25.0,109039.0
6.0,35635.0
2.0,45111.0
4.0,22913.0
18.0,75184.0
6.0,72693.0
4.0,51555.0
11.0,125000.0
22.0,4949.0
2.0,9571.0
7.0,240000.0
12.0,250000.0
4.0,20514.0
3.0,65000.0
10.0,37592.0
6.0,41461.0
8.0,240000.0
21.0,94704.0
3.0,95000.0
6.0,130000.0
25.0,161905.0
3.0,85000.0
2.0,21481.0
5.0,100275.0
4.0,24746.0
4.0,66592.0
20.0,24703.0
13.0,71000.0
14.0,100000.0
5.0,48333.0
1.0,54394.0
21.0,38049.0
5.0,64444.0
1.0,65091.0
16.0,53703.0
4.0,102500.0
10.0,276233.0
3.0,30503.0
11.0,87355.0
4.0,19333.0
3.0,21481.0
23.0,89172.0
12.0,155000.0
5.0,61146.0
3.0,1546.0
11.0,1196.0
13.0,120000.0
6.0,48000.0
1.0,5025.0
4.0,35032.0
1.0,31477.0
5.0,829.0
17.0,445668.0
7.0,63694.0
27.0,73885.0
17.0,290000.0
27.0,150000.0
11.0,134921.0
11.0,201000.0
11.0,83390.0
16.0,101910.0
6.0,43587.0
8.0,210000.0
10.0,187000.0
1.0,1076.0
5.0,145000.0
16.0,70888.0
4.0,32222.0
32.0,120000.0
16.0,81352.0
6.0,104000.0
27.0,227000.0
2.0,15000.0
2.0,42962.0
20.0,89172.0
16.0,59817.0
8.0,89172.0
37.0,56051.0
12.0,32222.0
3.0,1.0
3.0,42017.0
26.0,500000.0
7.0,99363.0
15.0,78000.0
6.0,100801.0
9.0,107406.0
26.0,107406.0
2.0,378.0
13.0,118147.0
4.0,89134.0
7.0,59073.0
25.0,72693.0
6.0,3153.0
1.0,62500.0
4.0,59073.0
12.0,135000.0
6.0,43069.0
4.0,51555.0
6.0,61611.0
18.0,42962.0
12.0,79962.0
5.0,42962.0
8.0,160000.0
20.0,80000.0
20.0,225000.0
6.0,72532.0
1.0,13200.0
4.0,89087.0
2.0,130000.0
27.0,178098.0
10.0,87231.0
5.0,73915.0
5.0,64444.0
25.0,50955.0
8.0,87876.0
5.0,53703.0
10.0,66592.0
15.0,62400.0
20.0,116309.0
8.0,55946.0
2.0,44586.0
12.0,89134.0
8.0,41027.0
12.0,38742.0
10.0,260000.0
4.0,51555.0
12.0,101910.0
12.0,90221.0
24.0,58154.0
7.0,45111.0
14.0,30074.0
9.0,115000.0
3.0,61866.0
10.0,70888.0
7.0,41697.0
2.0,17927.0
12.0,45111.0
25.0,150000.0
12.0,193331.0
22.0,107406.0
38.0,100000.0
23.0,52629.0
18.0,190000.0
11.0,94319.0
2.0,90000.0
5.0,45860.0
3.0,46185.0
7.0,51555.0
9.0,141177.0
20.0,75000.0
5.0,41888.0
16.0,53000.0
4.0,66592.0
9.0,42049.0
15.0,95000.0
2.0,47259.0
13.0,94267.0
27.0,191082.0
15.0,95550.0
27.0,150369.0
12.0,76258.0
3.0,15600.0
12.0,107406.0
8.0,77332.0
25.0,85925.0
1.0,148.0
10.0,86999.0
28.0,151201.0
3.0,16784.0
3.0,39955.0
7.0,71337.0
8.0,336000.0
30.0,200000.0
30.0,154139.0
3.0,25250.0
5.0,14356.0
1.0,6714.0
5.0,65424.0
8.0,45111.0
17.0,153000.0
4.0,45111.0
7.0,75184.0
7.0,121018.0
4.0,54442.0
20.0,135000.0
4.0,7976.0
1.0,5051.0
2.0,24072.0
13.0,92155.0
4.0,17834.0
10.0,85925.0
2.0,17606.0
15.0,22409.0
20.0,95541.0
10.0,30000.0
10.0,150000.0
3.0,7470.0
25.0,83707.0
20.0,161109.0
25.0,89172.0
5.0,55851.0
6.0,31685.0
8.0,84076.0
9.0,83439.0
9.0,87231.0
12.0,131000.0
1.0,100000.0
25.0,225000.0
1.0,20407.0
26.0,16807.0
2.0,18259.0
2.0,117000.0
8.0,123517.0
21.0,70888.0
17.0,51555.0
3.0,52788.0
3.0,19333.0
39.0,82802.0
12.0,85925.0
3.0,49050.0
10.0,59073.0
6.0,64444.0
2.0,68322.0
7.0,127000.0
5.0,53703.0
12.0,180000.0
20.0,48407.0
1.0,6937.0
8.0,50481.0
5.0,142426.0
22.0,3326.0
30.0,350000.0
10.0,80555.0
9.0,63694.0
40.0,29696.0
6.0,80555.0
17.0,55835.0
10.0,27973.0
3.0,32222.0
7.0,149315.0
17.0,118147.0
28.0,128666.0
4.0,59391.0
11.0,127813.0
6.0,6510.0
3.0,75000.0
26.0,158000.0
9.0,66000.0
4.0,118000.0
15.0,180000.0
2.0,87231.0
9.0,69785.0
15.0,159924.0
5.0,65331.0
25.0,164000.0
7.0,80555.0
11.0,179000.0
12.0,171850.0
13.0,75184.0
29.0,172000.0
10.0,37592.0
7.0,140000.0
5.0,49368.0
7.0,75000.0
10.0,90866.0
1.0,47259.0
10.0,12952.0
9.0,114649.0
18.0,100000.0
2.0,533.0
15.0,42000.0
7.0,64000.0
2.0,116309.0
6.0,60147.0
4.0,44831.0
1.0,559.0
10.0,330000.0
11.0,84138.0
9.0,200000.0
7.0,125656.0
7.0,140000.0
17.0,69814.0
11.0,42000.0
29.0,76433.0
20.0,111417.0
3.0,109039.0
3.0,81307.0
1.0,88000.0
6.0,36840.0
5.0,180000.0
24.0,225000.0
5.0,56000.0
2.0,57325.0
1.0,63694.0
34.0,100000.0
3.0,25226.0
7.0,180000.0
6.0,180000.0
3.0,2551.0
4.0,4079.0
9.0,115000.0
12.0,123732.0
5.0,48000.0
5.0,128887.0
13.0,86000.0
11.0,128887.0
7.0,43481.0
1.0,27926.0
12.0,180000.0
22.0,279000.0
17.0,133538.0
10.0,220000.0
5.0,128887.0
18.0,21534.0
38.0,66659.0
11.0,90000.0
27.0,144000.0
18.0,24746.0
8.0,152000.0
8.0,60000.0
13.0,36000.0
7.0,97000.0
10.0,53480.0
3.0,43435.0
16.0,6800.0
12.0,39.0
2.0,83500.0
3.0,8951.0
4.0,68000.0
3.0,45111.0
10.0,160000.0
11.0,60202.0
5.0,67666.0
16.0,54721.0
9.0,95592.0
5.0,3938.0
10.0,93591.0
24.0,75800.0
3.0,3951.0
22.0,29909.0
7.0,109554.0
27.0,162000.0
13.0,16336.0
5.0,180000.0
9.0,15553.0
4.0,38666.0
8.0,215000.0
7.0,40000.0
18.0,115000.0
29.0,129936.0
13.0,180000.0
23.0,72693.0
8.0,18000.0
10.0,19795.0
10.0,130000.0
1.0,8021.0
6.0,124800.0
34.0,285000.0
24.0,78980.0
9.0,114649.0
18.0,38561.0
25.0,400000.0
4.0,31189.0
1.0,122500.0
16.0,133757.0
22.0,40000.0
14.0,154640.0
2.0,96000.0
14.0,54000.0
14.0,43616.0
7.0,110000.0
23.0,135000.0
20.0,275000.0
17.0,110000.0
4.0,120000.0
7.0,87841.0
2.0,24746.0
7.0,165000.0
35.0,300000.0
4.0,6369.0
15.0,216000.0
9.0,118147.0
24.0,86401.0
7.0,103935.0
3.0,36346.0
2.0,51555.0
15.0,6881.0
9.0,89172.0
11.0,65000.0
1.0,42.0
1.0,5430.0
6.0,170000.0
19.0,210000.0
10.0,88073.0
14.0,70888.0
20.0,400000.0
17.0,200000.0
19.0,109039.0
9.0,206000.0
16.0,96666.0
9.0,72532.0
2.0,17663.0
13.0,120000.0
5.0,33833.0
6.0,115000.0
6.0,120000.0
7.0,59073.0
11.0,85000.0
30.0,126486.0
8.0,128887.0
10.0,102036.0
15.0,167890.0
9.0,87898.0
4.0,12342.0
6.0,210000.0
5.0,102645.0
10.0,140000.0
8.0,107406.0
4.0,19142.0
16.0,125000.0
5.0,101910.0
20.0,75184.0
4.0,125000.0
19.0,145600.0
12.0,96666.0
12.0,99888.0
20.0,90866.0
2.0,5000.0
41.0,180000.0
5.0,11000.0
13.0,90248.0
4.0,10888.0
5.0,20000.0
2.0,52000.0
10.0,107406.0
10.0,72000.0
5.0,48333.0
20.0,49368.0
20.0,240000.0
8.0,116988.0
2.0,75420.0
10.0,50885.0
14.0,150000.0
9.0,63694.0
14.0,210000.0
36.0,170000.0
10.0,180000.0
15.0,53703.0
2.0,15776.0
28.0,51633.0
17.0,52629.0
4.0,51968.0
7.0,52122.0
11.0,100000.0
18.0,268515.0
5.0,1678.0
10.0,145386.0
6.0,1855.0
9.0,1316.0
9.0,192000.0
12.0,165000.0
15.0,77484.0
19.0,101000.0
40.0,96666.0
6.0,38267.0
28.0,327118.0
7.0,12143.0
17.0,225000.0
5.0,9324.0
13.0,56925.0
16.0,110000.0
24.0,41960.0
22.0,106000.0
21.0,94501.0
11.0,91295.0
3.0,100000.0
3.0,151000.0
3.0,36000.0
14.0,125000.0
5.0,100000.0
10.0,120000.0
2.0,69814.0
5.0,80000.0
6.0,21481.0
5.0,57761.0
3.0,7901.0
3.0,26726.0
13.0,130847.0
25.0,42962.0
2.0,47796.0
8.0,80000.0
34.0,140000.0
29.0,150000.0
13.0,172550.0
20.0,33568.0
5.0,20000.0
16.0,225000.0
32.0,155000.0
13.0,124800.0
13.0,57230.0
15.0,3730.0
15.0,212738.0
12.0,38154.0
29.0,215000.0
15.0,200000.0
6.0,46899.0
7.0,75000.0
12.0,77332.0
5.0,64444.0
6.0,82000.0
12.0,111417.0
10.0,69814.0
27.0,220000.0
11.0,315000.0
10.0,91295.0
10.0,85925.0
